Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-09-07,Cryptopolitan,Astro Bot Best Selling Game sold out in Japan,Negative,0.2636,5 stars,https://www.cryptopolitan.com/astro-bot-best-selling-game/
2024-09-07,Cryptopolitan,TON price prediction 2024-2030: Will TON reach $100?,Negative,0.2871,2 stars,https://www.cryptopolitan.com/ton-price-prediction/
2024-09-07,Cryptopolitan,What’s in store for financial markets this weekend?,Negative,0.4152,2 stars,https://www.cryptopolitan.com/whats-in-store-for-markets-this-weekend/
2024-09-07,Cryptopolitan,XDC Price Prediction 2024-2030: Is XinFin a Good Investment?,Negative,0.2599,2 stars,https://www.cryptopolitan.com/xdc-price-prediction/
2024-09-07,Cryptopolitan,Minecraft trailer disliked by more than 1 million fans on YouTube,Negative,0.2996,2 stars,https://www.cryptopolitan.com/minecraft-trailer-disliked-by-more-than-1-million-fans-on-youtube/
2024-09-07,Crypto-Potato,US Fed Issued Cease and Desist Order Against Crypto-Friendly United Texas Bank,Negative,0.4771,1 stars,https://cryptopotato.com/us-fed-issued-cease-and-desist-order-against-crypto-friendly-united-texas-bank/
2024-09-07,Crypto-Potato,96% of NFTs Deemed ‘Dead’ as Market Struggles with Speculation and Volatility,Negative,0.4287,2 stars,https://cryptopotato.com/96-of-nfts-deemed-dead-as-market-struggles-with-speculation-and-volatility/
2024-09-07,Crypto-Potato,Ethereum Price Analysis: Critical Technical Warning Flashes for ETH as $2.1K Seems Imminent,Negative,0.4252,2 stars,https://cryptopotato.com/ethereum-price-analysis-critical-technical-warning-flashes-for-eth-as-2-1k-seems-imminent/
2024-09-07,Crypto-Potato,4 Bear and 3 Bull Scenarios for Ethereum (ETH) Price in September,Negative,0.3004,2 stars,https://cryptopotato.com/4-bear-and-3-bull-scenarios-for-ethereum-eth-price-in-september/
2024-09-07,Crypto-Potato,Figure Markets Works with Shareholder of Ionic Digital to Investigate Potential Board Misconduct,Negative,0.3071,1 stars,https://cryptopotato.com/figure-markets-works-with-shareholder-of-ionic-digital-to-investigate-potential-board-misconduct/
2024-09-07,Crypto-Potato,Can the XRP Price Reach $1 if Ripple Settles the $125 Million Fine With the SEC (ChatGPT Analyzes),Negative,0.3582,1 stars,https://cryptopotato.com/can-the-xrp-price-reach-1-if-ripple-settles-the-125-million-fine-with-the-sec-chatgpt-analyzes/
2024-09-07,Crypto-Potato,These Crypto Projects Are Seeing the Highest Increase in Whale Activity,Negative,0.3295,1 stars,https://cryptopotato.com/these-crypto-projects-are-seeing-the-highest-increase-in-whale-activity/
2024-09-07,Crypto-Potato,Top 10 Solana (SOL) Ecosystem Projects by Development Activity,Negative,0.3294,4 stars,https://cryptopotato.com/top-10-solana-sol-ecosystem-projects-by-development-activity/
2024-09-07,Crypto-Potato,These Altcoins Bleed Out as Bitcoin (BTC) Price Fell by $4K in Hours (Weekend Watch),Positive,0.5631,1 stars,https://cryptopotato.com/these-altcoins-bleed-out-as-bitcoin-btc-price-fell-by-4k-in-hours-weekend-watch/
2024-09-07,Crypto-Potato,Vitalik Buterin Pledges L2 Tokens to Support Public Goods in the Ethereum Ecosystem,Positive,0.5725,1 stars,https://cryptopotato.com/vitalik-buterin-pledges-l2-tokens-to-support-public-goods-in-the-ethereum-ecosystem/
2024-09-07,CryptoTimes,Smart Traders Seeking 100x Returns Are Shifting From Bitcoin to Altcoins This September,Negative,0.3085,2 stars,https://www.cryptotimes.io/2024/09/08/smart-traders-seeking-100x-returns-are-shifting-from-bitcoin-to-altcoins-this-september/
2024-09-07,CryptoTimes,"Bitcoin Hits Bottom, but These Altcoins Are Set to Explode for 500% Gains",Negative,0.3648,4 stars,https://www.cryptotimes.io/2024/09/08/bitcoin-hits-bottom-but-these-altcoins-are-set-to-explode-for-500-gains/
2024-09-07,CryptoTimes,Hamster Kombat Daily Challenge: Cipher Code and Combo Card for Sept 8,Negative,0.3474,4 stars,https://www.cryptotimes.io/2024/09/08/hamster-kombat-daily-challenge-cipher-code-and-combo-card-for-sept-8/
2024-09-07,CryptoTimes,"Musk X Empire: Sept 8 Daily Combo, Riddle, and Rebus",Negative,0.4573,4 stars,https://www.cryptotimes.io/2024/09/08/musk-x-empire-sept-8-daily-combo-riddle-and-rebus/
2024-09-07,CryptoTimes,Musk’s ‘DOGE’ Government Meme Ignites Political and Crypto Buzz,Negative,0.2688,4 stars,https://www.cryptotimes.io/2024/09/08/musks-doge-government-meme-ignites-political-and-crypto-buzz/
2024-09-07,CryptoTimes,Lawyers Seek Chief Justice of India’s intervention in WazirX hack,Positive,0.5162,1 stars,https://www.cryptotimes.io/2024/09/07/lawyers-seek-chief-justice-of-indias-intervention-in-wazirx-hack/
2024-09-07,CryptoTimes,US Prediction Market Kalshi Wins Major Victory Against CFTC,Negative,0.3366,4 stars,https://www.cryptotimes.io/2024/09/07/us-prediction-market-kalshi-wins-major-victory-against-cftc/
2024-09-07,CryptoTimes,"Who’s Leading the Pack? DOGEN, the Bad Boy of Solana Meme Tokens",Negative,0.3866,4 stars,https://www.cryptotimes.io/2024/09/07/whos-leading-the-pack-dogen-the-bad-boy-of-solana-meme-tokens/
2024-09-07,CryptoTimes,Analyst Who Nailed Solana’s Surge From $1 to $200 Predicts 1000x Growth for These 5 Unexpected Crypto Picks,Negative,0.3083,5 stars,https://www.cryptotimes.io/2024/09/07/analyst-who-nailed-solanas-surge-from-1-to-200-predicts-1000x-growth-for-these-5-unexpected-crypto-picks/
2024-09-07,CryptoTimes,Hamster Kombat Targets Cheaters with New ‘Cheating is Bad’ Badge,Negative,0.3009,1 stars,https://www.cryptotimes.io/2024/09/07/hamster-kombat-targets-cheaters-with-new-cheating-is-bad-badge/
2024-09-07,Dailycoin,Is the Interest Surrounding XRP Fading?,Negative,0.3398,2 stars,https://dailycoin.com/is-the-interest-surrounding-xrp-fading/
2024-09-07,Dailycoin,Changpeng Zhao Banned for Life: What This Means for Binance,Negative,0.4791,1 stars,https://dailycoin.com/changpeng-zhao-banned-for-life-what-this-means-for-binance/
2024-09-07,Dailycoin,SLERF Trumps WIF and PEPE to Claim Top Memecoin with Highest DEX Liquidity,Negative,0.28,4 stars,https://dailycoin.com/slerf-trumps-wif-and-pepe-to-claim-top-memecoin-with-highest-dex-liquidity/
2024-09-07,Dailycoin,CFTC Challenges Kalshi’s Court Win with an “Emergency Motion”,Negative,0.2833,1 stars,https://dailycoin.com/cftc-challenges-kalshis-court-win-with-an-emergency-motion/
2024-09-07,Dailycoin,"Why Experts Predict Bitcoin Could Drop Below $50,000 Soon",Negative,0.4845,1 stars,https://dailycoin.com/why-experts-predict-bitcoin-could-drop-below-50000-soon/
2024-09-07,Dailycoin,6 Crypto Arrests That Rocked the Industry: Most Impactful Interventions,Negative,0.3712,1 stars,https://dailycoin.com/6-crypto-arrests-rocked-industry/
2024-09-07,Dailycoin,Bitcoin ETFs Extend Outflow Streak with $169.7M as BTC Trades Below $55K,Positive,0.5211,1 stars,https://dailycoin.com/bitcoin-etfs-extend-outflow-streak-with-169-7m-as-btc-trades-below-55k/
2024-09-06,Dailycoin,VanEck Ether Futures ETF To Shut Down: Here’s What You Need To Know,Negative,0.337,1 stars,https://dailycoin.com/vaneck-ether-futures-etf-to-shut-down-heres-what-you-need-to-know/
2024-09-06,Dailycoin,Why Ethereum’s Vitalik Is Steering Clear of L2 Investments for the “Foreseeable Future”,Negative,0.2774,4 stars,https://dailycoin.com/why-ethereums-vitalik-is-steering-clear-of-l2-investments-for-the-foreseeable-future/
2024-09-06,Dailycoin,Ethereum Foundation Sell-Offs Ramp Up as ETH ETF Struggles,Negative,0.3045,1 stars,https://dailycoin.com/ethereum-foundation-sell-offs-ramp-up-as-eth-etf-struggles/
2024-09-08,Daily-Hodl,"Momentum Indicator Flips Bullish for Ethereum Rival Solana, According to Crypto Analyst – Here Are His Targets",Negative,0.2605,1 stars,https://dailyhodl.com/2024/09/07/momentum-indicator-flips-bullish-for-ethereum-rival-solana-according-to-crypto-analyst-here-are-his-targets/
2024-09-07,Daily-Hodl,"$10,000 Tax Bonus Should Be Handed To Struggling American Workers Every Year, Says JPMorgan Chase CEO",Negative,0.2887,2 stars,https://dailyhodl.com/2024/09/07/10000-tax-bonus-should-be-handed-to-struggling-american-workers-every-year-says-jpmorgan-chase-ceo/
2024-09-07,Daily-Hodl,‘There Is No Demand Growth’: CryptoQuant Analyst Outlines Factors Behind Bitcoin (BTC) Slump,Negative,0.3226,2 stars,https://dailyhodl.com/2024/09/07/there-is-no-demand-growth-cryptoquant-analyst-outlines-factors-behind-bitcoin-btc-slump/
2024-09-07,Daily-Hodl,"US National Debt Explodes by $684,322,497,000 in Three Months As Fitch Warns America Has Failed To Fix Growing Debt Burden",Negative,0.4,1 stars,https://dailyhodl.com/2024/09/07/us-national-debt-explodes-by-684322497000-in-three-months-as-fitch-warns-us-has-failed-to-fix-nations-balance-sheet/
2024-09-07,Daily-Hodl,Top US Crypto Exchange Coinbase Adds New Ethereum (ETH) Layer-2 Scaling Protocol to Listing Roadmap,Negative,0.2543,4 stars,https://dailyhodl.com/2024/09/07/top-us-crypto-exchange-coinbase-adds-new-ethereum-eth-layer-2-scaling-protocol-to-listing-roadmap/
2024-09-07,Daily-Hodl,U.S. Federal Reserve Slaps Texas Bank With Cease-and-Desist Order Related to Crypto Services,Negative,0.4672,1 stars,https://dailyhodl.com/2024/09/07/u-s-federal-reserve-slaps-texas-bank-with-cease-and-desist-order-related-to-crypto-services/
2024-09-07,Daily-Hodl,"Trader Forecasts 20% Bitcoin Fall, Updates Outlook on Solana Rival That ‘Still Looks Good’ and One More Altcoin",Negative,0.3527,1 stars,https://dailyhodl.com/2024/09/07/trader-forecasts-20-bitcoin-fall-updates-outlook-on-solana-rival-that-still-looks-good-and-one-more-altcoin/
2024-09-07,Daily-Hodl,"JPMorgan Chase Allegedly Approves $205,542 Withdrawal After Bank of America Warns Pile of Cash Has Been Stolen: New Lawsuit",Positive,0.5716,1 stars,https://dailyhodl.com/2024/09/06/jpmorgan-chase-allegedly-approves-700000-withdrawal-after-customer-warns-bank-of-fraudulent-activity-new-lawsuit/
2024-09-07,Daily-Hodl,"Analyst Says Top Ethereum Competitor To Plunge by Over 36% Before Bouncing Higher, Updates Outlook on Bitcoin",Negative,0.3021,1 stars,https://dailyhodl.com/2024/09/07/analyst-says-top-ethereum-competitor-to-plunge-by-over-36-before-bouncing-higher-updates-outlook-on-bitcoin/
2024-09-07,Daily-Hodl,‘Bitcoin Surge Is Close’: Crypto Analyst Michaël van de Poppe Says BTC Primed for a Massive Rally – Here’s Why,Negative,0.3707,1 stars,https://dailyhodl.com/2024/09/07/bitcoin-surge-is-close-crypto-analyst-michael-van-de-poppe-says-btc-primed-for-a-massive-rally-heres-why/
2024-09-07,Decrypt,Here Are Today's ‘Hamster Kombat’ Daily Combo and Cipher Code,Negative,0.4988,1 stars,https://decrypt.co/resources/todays-hamster-kombat-daily-combo-cipher-code
2024-09-07,Decrypt,Here Are Today’s ‘Rocky Rabbit’ Enigma and SuperSet Daily Combo Solutions,Negative,0.427,5 stars,https://decrypt.co/resources/here-are-todays-rocky-rabbit-enigma-superset-daily-combo-solutions
2024-09-07,Decrypt,Here Are Today’s ‘X Empire’ Elon Musk Game Daily Combo and Riddle,Negative,0.2294,3 stars,https://decrypt.co/resources/todays-musk-empire-stock-exchange-daily-combo
2024-09-07,Decrypt,Bitcoin Usually Suffers in September—But 'Uptober' Is Right Around the Corner,Negative,0.4439,3 stars,https://decrypt.co/248314/bitcoin-suffers-september-effect-uptober-next
2024-09-07,Decrypt,FOMO HOUR 194 - ARE NFTS BACK?,Positive,0.7569,1 stars,https://decrypt.co/videos/interviews/5oNbWn5H/fomo-hour-194-are-nfts-back
2024-09-07,Decrypt,This Week in Coins: Ethereum and Bitcoin Keep Bleeding as Telegram Drama Continues,Negative,0.4214,2 stars,https://decrypt.co/248206/this-week-in-coins-ethereum-and-bitcoin-continue-bleeding-as-telegram-drama-continues
2024-09-07,Decrypt,Expert Untangles VPNs as Brazil’s Twitter Ban Sparks New Interest,Negative,0.4336,2 stars,https://decrypt.co/248334/brazil-twitter-x-ban-vpn-interest
2024-09-07,Decrypt,"Common Food Dye Makes Mouse Skin Transparent, Researchers Find",Negative,0.4734,4 stars,https://decrypt.co/248320/yellow-food-dye-transparent-mice
2024-09-06,Decrypt,Ethereum Plunges to 2024 Low and Bitcoin Sinks as Liquidations Hit $272 Million,Negative,0.3987,1 stars,https://decrypt.co/248315/ethereum-2024-low-bitcoin-down-liquidations
2024-09-06,Decrypt,Crypto Derivatives Signal ‘Greater Downside’ for Bitcoin and Ethereum: Report,Negative,0.3595,5 stars,https://decrypt.co/248294/crypto-derivatives-signal-greater-downside-for-bitcoin-and-ethereum-report
2024-09-06,Decrypt,‘Rocky Rabbit’ Tips Guide: How to Earn the Most Coins Ahead of the Telegram Game Airdrop,Positive,0.5247,5 stars,https://decrypt.co/resources/rocky-rabbit-tips-guide-earn-most-coins-telegram-game-airdrop
2024-09-06,Decrypt,When Are the Next Big Telegram Game Airdrops? From ‘Hamster Kombat’ to ‘Rocky Rabbit’,Negative,0.4419,1 stars,https://decrypt.co/247771/next-telegram-game-airdrops
2024-09-06,Decrypt,What Is ‘X Empire’? The Telegram Tap-to-Earn Elon Musk Game and Airdrop Details,Negative,0.4709,4 stars,https://decrypt.co/resources/what-is-musk-empire-telegram-elon-game-airdrop
2024-09-06,Decrypt,VanEck Will Shutter Ethereum Futures ETF as Spot Funds Struggle,Positive,0.5413,1 stars,https://decrypt.co/248279/vaneck-liquidate-ethereum-futures-etf
2024-09-06,Decrypt,Ripple Labs Co-Founder Chris Larsen Backs Kamala Harris,Negative,0.4556,4 stars,https://decrypt.co/248278/chris-larson-ripple-kamala-harris-brad-garlinghouse
2024-09-06,Decrypt,Ethereum ETF Demand Might Look Weak But Bitcoin Comparison Isn't Fair: JP Morgan,Negative,0.3449,2 stars,https://decrypt.co/248274/ethereum-etf-demand-might-look-week-bitcoin-comparison-jpmorgan
2024-09-06,Decrypt,GameStop Stock Spikes as Roaring Kitty Suggests He’s Dropping Chewy,Positive,0.6661,1 stars,https://decrypt.co/248265/gamestop-stock-spikes-roaring-kitty-dropping-chewy
2024-09-06,Decrypt,Arbitrum Goes Big With Web3 Gaming Showcase at WebX Asia,Negative,0.3721,1 stars,https://decrypt.co/248062/arbitrum-goes-big-with-web3-gaming-showcase-at-webx-asia
2024-09-06,Decrypt,Bitcoin Hits Lowest Price in a Month Following Weak US Jobs Report,Negative,0.4238,1 stars,https://decrypt.co/248208/bitcoin-hits-lowest-price-month-following-weak-us-jobs-report
2024-09-06,Decrypt,Nintendo Switch 2 Preview: Everything You Need to Know,Negative,0.2936,3 stars,https://decrypt.co/197793/nintendo-switch-2-rumors-leaks-latest-news
2024-09-06,Decrypt,Telegram Game ‘Rocky Rabbit’ Opens Pre-Market Trading Ahead of Airdrop,Negative,0.4638,5 stars,https://decrypt.co/248200/telegram-game-rocky-rabbit-rbtc-pre-market-trading-airdrop
2024-09-06,Decrypt,SEC Is Coming After OpenSea—These Are the NFTs That Could Be in Trouble,Negative,0.3776,4 stars,https://decrypt.co/247932/sec-coming-after-opensea-nfts-could-be-in-trouble
2024-09-06,Decrypt,CZ Banned From 'Any Present or Future Involvement' In Managing Binance,Negative,0.401,1 stars,https://decrypt.co/248184/cz-banned-from-any-present-or-future-involvement-in-managing-binance
2024-09-06,Decrypt,TON Foundation Pumps $24 Million into Fueling DeFi on Telegram-Linked Network,Negative,0.339,4 stars,https://decrypt.co/248138/ton-foundation-24-million-fueling-defi-telegram-linked-network
2024-09-06,Decrypt,"Bitcoin Price Flirts With $55,000 As ETFs See Seventh Day of Outflows",Positive,0.7518,1 stars,https://decrypt.co/248179/bitcoin-price-flirts-with-55000-as-etfs-see-seventh-day-of-outflows
2024-09-06,Decrypt,‘Hamster Kombat’ Hexa Puzzle Guide: The Fastest Way to Earn Millions of Coins Before the Airdrop,Positive,0.5163,4 stars,https://decrypt.co/resources/hamster-kombat-hexa-puzzle-guide-earn-millions-coins-airdrop
2024-09-06,Decrypt,Telegram Sparks Concern Over FAQ Changes Even as Key Language on Private Chats Remains,Negative,0.3018,1 stars,https://decrypt.co/248175/telegram-faq-changes-key-language-private-chats-remain
2024-09-06,Decrypt,Christensen Balances New Sky Governance With User Choice Amid Freeze Function Debate,Negative,0.4071,4 stars,https://decrypt.co/248173/christensen-sky-governance-freeze-function-debate
2024-09-06,Decrypt,Feds Charge AI Music Maker for Faking Streams In $10 Million Scheme,Positive,0.5674,1 stars,https://decrypt.co/248161/music-for-bots-doj-fake-ai-songs-streaming
2024-09-05,Decrypt,Telegram CEO Vows to ‘Significantly Improve’ Moderation of Criminal Activity After Arrest,Negative,0.2981,4 stars,https://decrypt.co/248137/telegram-ceo-vows-to-significantly-improve-moderation-of-criminal-activity-after-arrest
2024-09-05,Decrypt,"Trump Doubles Down on Bitcoin, Says He's Got a Job for Elon Musk If Elected",Negative,0.3532,1 stars,https://decrypt.co/248125/trump-doubles-down-on-bitcoin-says-hes-got-a-job-for-elon-musk-if-elected
2024-09-05,Decrypt,Mercuryo Launches Mastercard-Enabled Crypto Debit Card,Negative,0.2544,1 stars,https://decrypt.co/248127/mercuryo-spend-crypto-debit-card-mastercard
2024-09-05,Decrypt,Bitcoin Miner Ionic Faces Challenge From Disgruntled Shareholders,Negative,0.2473,4 stars,https://decrypt.co/248131/bitcoin-miner-ionic-faces-challenge-from-disgruntled-shareholders
2024-09-05,Decrypt,"'Wall Street', 'American Psycho' Studio Raising Film Funding via Avalanche",Negative,0.4519,4 stars,https://decrypt.co/248118/wall-street-american-psycho-studio-raising-film-funding-avalanche
2024-09-05,Decrypt,Nearly 90% of Crypto Firm Applications Rejected by UK Regulator,Positive,0.5069,1 stars,https://decrypt.co/248108/nearly-90-of-crypto-firm-applications-rejected-by-uk-regulator
2024-09-05,Decrypt,Telegram Game 'Catizen' Sets Token Launch Date as Pre-Market Trading Expands,Negative,0.492,5 stars,https://decrypt.co/248110/telegram-game-catizen-token-launch-date-pre-market-trading-expands
2024-09-05,Decrypt,Ethereum Restaking Protocol EigenLayer Handing Out 86 Million More Tokens,Negative,0.2629,1 stars,https://decrypt.co/248050/ethereum-restaking-protocol-eigenlayer-86-million-eigen-before-trading
2024-09-05,Decrypt,What Is Nyan Heroes? The Solana Shooter Game and NYAN Token Explained,Negative,0.2596,5 stars,https://decrypt.co/resources/what-is-nyan-heroes-solana-shooter-game-token
2024-09-05,Decrypt,Bitcoin Liquid Staking Comes to Zest Protocol on Stacks With BTCz,Positive,0.5189,4 stars,https://decrypt.co/247944/zest-protocol-says-liquid-staking-is-coming-to-bitcoin-with-btcz
